BPM, 215.00
OFFSET, -1.114
KeyMode: 4
SPEED, 1.0
SPEED, 56, 1, 8, -1.50
SPEED, 57, 11, 16, 0.75
SPEED, 57, 3, 4, 1.00
SPEED, 60, 15, 16, 2.50
SPEED, 61, 0, 1, 0.70
SPEED, 61, 1, 16, 1.00
SPEED, 61, 3, 16, 2.50
SPEED, 61, 1, 4, 0.70
SPEED, 61, 5, 16, 1.00
SPEED, 61, 7, 16, 2.50
SPEED, 61, 1, 2, 0.70
SPEED, 61, 9, 16, 1.00
SPEED, 74, 0, 1, 1.00
SPEED, 74, 1, 16, 0.00
SPEED, 74, 1, 8, 0.50
SPEED, 74, 3, 16, 1.00
SPEED, 88, 0, 1, 1.00
SPEED, 91, 2, 3, 15.00
SPEED, 91, 19, 24, 1.00
SPEED, 91, 5, 6, 1.50
SPEED, 93, 2, 3, 1.00
NOTE, 1, 1, 32, 0, 0, 0, 1
NOTE, 1, 1, 8, 0, 1, 0, 0
NOTE, 1, 1, 4, 0, 0, 1, 0
NOTE, 1, 3, 8, 1, 0, 0, 0
NOTE, 1, 3, 4, 0, 0, 0, 1
NOTE, 1, 7, 8, 0, 0, 1, 0
NOTE, 2, 0, 1, 0, 1, 0, 0
NOTE, 2, 1, 8, 0, 0, 0, 2
NOTE, 3, 0, 1, 1, 0, 0, 3
NOTE, 3, 1, 8, 0, 0, 1, 0
NOTE, 3, 1, 4, 0, 1, 0, 0
NOTE, 3, 3, 8, 0, 0, 0, 1
NOTE, 3, 3, 4, 0, 1, 0, 0
NOTE, 3, 7, 8, 0, 0, 1, 0
NOTE, 4, 0, 1, 1, 0, 0, 0
NOTE, 4, 1, 8, 0, 0, 0, 1
NOTE, 4, 3, 16, 0, 0, 1, 0
NOTE, 4, 1, 4, 0, 1, 0, 0
NOTE, 4, 5, 16, 0, 0, 0, 1
NOTE, 4, 3, 8, 1, 0, 0, 0
NOTE, 4, 7, 16, 0, 1, 0, 0
NOTE, 4, 1, 2, 0, 0, 1, 0
NOTE, 4, 11, 16, 0, 1, 0, 0
NOTE, 4, 3, 4, 1, 0, 0, 0
NOTE, 4, 7, 8, 0, 0, 1, 0
NOTE, 5, 0, 1, 1, 0, 0, 1
NOTE, 5, 1, 8, 0, 1, 0, 0
NOTE, 5, 1, 4, 0, 0, 1, 0
NOTE, 5, 3, 8, 0, 0, 0, 1
NOTE, 5, 1, 2, 0, 1, 0, 0
NOTE, 5, 5, 8, 0, 0, 1, 0
NOTE, 5, 3, 4, 1, 0, 0, 0
NOTE, 5, 7, 8, 0, 1, 0, 0
NOTE, 6, 0, 1, 0, 0, 0, 1
NOTE, 6, 1, 8, 0, 0, 1, 0
