BPM, 193.00
OFFSET, -0.356
KeyMode: 4
SPEED, 1.0
NOTE, 1, 0, 1, 1, 0, 1, 1
NOTE, 1, 1, 4, 1, 1, 0, 1
NOTE, 1, 1, 2, 0, 0, 1, 0
NOTE, 1, 9, 16, 0, 1, 0, 0
NOTE, 1, 5, 8, 1, 0, 0, 1
NOTE, 1, 11, 16, 0, 0, 1, 0
NOTE, 1, 3, 4, 0, 1, 0, 0
NOTE, 1, 13, 16, 0, 0, 1, 0
NOTE, 1, 7, 8, 1, 1, 0, 1
NOTE, 2, 1, 8, 0, 1, 1, 1
NOTE, 2, 3, 8, 1, 0, 1, 1
NOTE, 2, 5, 8, 1, 1, 0, 0
NOTE, 2, 11, 16, 0, 0, 1, 1
NOTE, 2, 3, 4, 1, 1, 0, 0
NOTE, 2, 7, 8, 0, 0, 1, 1
NOTE, 3, 0, 1, 1, 1, 0, 1
NOTE, 3, 1, 4, 1, 0, 1, 1
NOTE, 3, 1, 2, 0, 1, 0, 0
NOTE, 3, 9, 16, 0, 0, 1, 0
NOTE, 3, 5, 8, 1, 0, 0, 1
NOTE, 3, 11, 16, 0, 1, 0, 0
NOTE, 3, 3, 4, 0, 0, 1, 0
NOTE, 3, 13, 16, 0, 1, 0, 0
NOTE, 3, 7, 8, 1, 0, 1, 1
NOTE, 4, 1, 8, 1, 1, 1, 0
NOTE, 4, 3, 8, 1, 1, 0, 1
NOTE, 4, 1, 2, 0, 0, 1, 1
NOTE, 4, 9, 16, 0, 1, 0, 0
NOTE, 4, 5, 8, 1, 0, 0, 1
NOTE, 4, 11, 16, 0, 0, 1, 0
NOTE, 4, 3, 4, 1, 1, 0, 0
NOTE, 4, 13, 16, 0, 0, 1, 0
NOTE, 4, 7, 8, 1, 1, 0, 0
NOTE, 4, 15, 16, 0, 0, 1, 0
NOTE, 5, 0, 1, 1, 1, 0, 1
NOTE, 5, 1, 16, 0, 0, 1, 0
NOTE, 5, 1, 8, 1, 0, 0, 1
NOTE, 5, 3, 16, 0, 1, 0, 0
NOTE, 5, 1, 4, 0, 0, 0, 1
NOTE, 5, 5, 16, 0, 0, 1, 0
NOTE, 5, 3, 8, 1, 1, 0, 0
NOTE, 5, 7, 16, 0, 0, 0, 1
NOTE, 5, 1, 2, 1, 0, 0, 0
NOTE, 5, 9, 16, 0, 1, 0, 0
NOTE, 5, 5, 8, 0, 0, 1, 1
NOTE, 5, 11, 16, 0, 1, 0, 0
NOTE, 5, 3, 4, 1, 0, 0, 0
NOTE, 5, 13, 16, 0, 0, 1, 0
NOTE, 5, 7, 8, 1, 0, 0, 1
NOTE, 5, 15, 16, 0, 1, 0, 0
NOTE, 6, 0, 1, 1, 0, 1, 1
NOTE, 6, 1, 16, 0, 1, 0, 0
NOTE, 6, 1, 8, 0, 0, 1, 1
NOTE, 6, 3, 16, 1, 0, 0, 0
NOTE, 6, 1, 4, 0, 1, 0, 0
NOTE, 6, 5, 16, 0, 0, 1, 0
NOTE, 6, 3, 8, 1, 0, 0, 1
NOTE, 6, 7, 16, 0, 1, 0, 0
NOTE, 6, 1, 2, 0, 0, 0, 1
NOTE, 6, 9, 16, 0, 0, 1, 0
NOTE, 6, 5, 8, 1, 1, 0, 0
NOTE, 6, 11, 16, 0, 0, 1, 0
NOTE, 6, 3, 4, 0, 0, 0, 1
NOTE, 6, 13, 16, 0, 1, 0, 0
NOTE, 6, 7, 8, 1, 0, 0, 1
NOTE, 6, 15, 16, 0, 0, 1, 0
NOTE, 7, 0, 1, 1, 1, 0, 1
NOTE, 7, 1, 16, 0, 0, 1, 0
