BPM, 180.00
OFFSET, -0.651
KeyMode: 4
SPEED, 1.0
NOTE, 1, 0, 1, 0, 0, 0, 1
NOTE, 1, 1, 4, 0, 0, 0, 1
NOTE, 1, 1, 2, 1, 1, 0, 1
NOTE, 1, 5, 8, 1, 0, 0, 0
NOTE, 1, 11, 16, 0, 0, 1, 0
NOTE, 1, 3, 4, 1, 1, 0, 1
NOTE, 2, 0, 1, 0, 1, 1, 0
NOTE, 2, 1, 8, 0, 0, 0, 1
NOTE, 2, 3, 16, 0, 1, 0, 0
NOTE, 2, 1, 4, 1, 0, 1, 1
NOTE, 2, 3, 8, 0, 0, 1, 0
NOTE, 2, 1, 2, 1, 0, 1, 0
NOTE, 2, 5, 8, 1, 0, 0, 0
NOTE, 2, 11, 16, 0, 0, 1, 0
NOTE, 2, 3, 4, 1, 1, 0, 1
NOTE, 2, 7, 8, 0, 1, 0, 0
NOTE, 3, 0, 1, 0, 1, 0, 1
NOTE, 3, 1, 8, 0, 0, 0, 1
NOTE, 3, 3, 16, 0, 0, 1, 0
NOTE, 3, 1, 4, 1, 1, 0, 1
NOTE, 3, 3, 8, 1, 0, 0, 0
NOTE, 3, 1, 2, 0, 1, 1, 0
NOTE, 3, 5, 8, 0, 1, 0, 0
NOTE, 3, 11, 16, 0, 0, 1, 0
NOTE, 3, 3, 4, 1, 1, 0, 1
NOTE, 3, 7, 8, 0, 0, 1, 0
NOTE, 4, 0, 1, 0, 1, 1, 0
NOTE, 4, 1, 8, 1, 0, 0, 0
NOTE, 4, 3, 16, 0, 0, 1, 0
NOTE, 4, 1, 4, 1, 1, 0, 1
NOTE, 4, 3, 8, 0, 1, 0, 0
NOTE, 4, 1, 2, 0, 1, 0, 1
NOTE, 4, 5, 8, 0, 0, 0, 1
NOTE, 4, 11, 16, 0, 1, 0, 0
NOTE, 4, 3, 4, 1, 0, 1, 1
NOTE, 4, 7, 8, 0, 0, 1, 0
NOTE, 5, 0, 1, 1, 0, 1, 0
NOTE, 5, 1, 8, 1, 0, 0, 0
NOTE, 5, 3, 16, 0, 1, 0, 0
NOTE, 5, 1, 4, 1, 0, 1, 1
NOTE, 5, 3, 8, 0, 0, 0, 1
NOTE, 5, 1, 2, 0, 1, 1, 0
NOTE, 5, 5, 8, 0, 0, 1, 0
NOTE, 5, 11, 16, 0, 1, 0, 0
NOTE, 5, 3, 4, 1, 0, 1, 1
NOTE, 5, 7, 8, 1, 0, 0, 0
NOTE, 6, 0, 1, 1, 1, 0, 1
NOTE, 6, 1, 8, 0, 0, 1, 0
NOTE, 6, 3, 16, 0, 1, 0, 0
NOTE, 6, 1, 4, 1, 0, 1, 1
NOTE, 6, 3, 8, 0, 1, 0, 0
NOTE, 6, 1, 2, 0, 1, 1, 0
NOTE, 6, 5, 8, 0, 0, 1, 0
NOTE, 6, 11, 16, 1, 0, 0, 0
NOTE, 6, 3, 4, 0, 1, 1, 1
NOTE, 6, 7, 8, 0, 0, 0, 1
NOTE, 7, 0, 1, 0, 1, 0, 1
NOTE, 7, 1, 8, 0, 1, 0, 0
NOTE, 7, 3, 16, 0, 0, 1, 0
NOTE, 7, 1, 4, 1, 1, 0, 1
NOTE, 7, 3, 8, 0, 1, 0, 0
NOTE, 7, 1, 2, 1, 0, 1, 1
NOTE, 7, 5, 8, 0, 0, 1, 0
NOTE, 7, 11, 16, 0, 1, 0, 0
NOTE, 7, 3, 4, 1, 0, 1, 1
NOTE, 7, 7, 8, 0, 1, 0, 0
NOTE, 8, 0, 1, 0, 2, 2, 2
NOTE, 8, 1, 8, 0, 3, 3, 3
NOTE, 8, 1, 4, 2, 2, 2, 0
NOTE, 8, 3, 8, 3, 3, 3, 0
NOTE, 8, 1, 2, 2, 2, 0, 2
