BPM, 182.00
OFFSET, -1.321
KeyMode: 4
SPEED, 1.00
BPM, 84, 3, 8, 207
BPM, 84, 5, 8, 153
BPM, 84, 13, 16, 207
BPM, 84, 15, 16, 163
BPM, 85, 0, 1, 165
BPM, 85, 1, 8, 207
BPM, 85, 1, 4, 164
BPM, 85, 3, 8, 182
NOTE, 1, 0, 1, 2, 0, 1, 0
NOTE, 1, 1, 8, 0, 0, 0, 1
NOTE, 1, 1, 4, 0, 1, 0, 0
NOTE, 1, 3, 8, 0, 0, 1, 0
NOTE, 1, 5, 8, 0, 0, 0, 1
NOTE, 1, 3, 4, 0, 1, 0, 0
NOTE, 1, 7, 8, 0, 0, 1, 0
NOTE, 2, 0, 1, 3, 1, 0, 2
NOTE, 2, 1, 8, 0, 0, 1, 0
NOTE, 2, 1, 4, 0, 1, 0, 0
NOTE, 2, 3, 8, 1, 0, 0, 0
NOTE, 2, 5, 8, 0, 1, 0, 0
NOTE, 2, 7, 8, 1, 0, 1, 0
NOTE, 3, 0, 1, 1, 2, 0, 3
NOTE, 3, 1, 8, 0, 0, 1, 0
NOTE, 3, 1, 4, 0, 0, 0, 1
NOTE, 3, 3, 8, 1, 0, 0, 0
NOTE, 3, 5, 8, 0, 0, 0, 1
NOTE, 3, 3, 4, 0, 0, 1, 0
NOTE, 3, 7, 8, 1, 0, 0, 0
NOTE, 4, 0, 1, 0, 3, 1, 1
NOTE, 4, 1, 8, 0, 0, 1, 1
NOTE, 4, 1, 4, 1, 1, 0, 0
NOTE, 4, 3, 8, 1, 1, 0, 0
NOTE, 4, 1, 2, 0, 0, 1, 1
NOTE, 4, 9, 16, 1, 1, 0, 0
NOTE, 4, 5, 8, 0, 0, 0, 1
NOTE, 4, 11, 16, 0, 1, 1, 0
NOTE, 4, 3, 4, 1, 0, 0, 1
NOTE, 4, 19, 24, 0, 0, 1, 0
NOTE, 4, 5, 6, 0, 1, 0, 0
NOTE, 4, 7, 8, 1, 0, 0, 0
NOTE, 4, 11, 12, 0, 0, 0, 1
NOTE, 4, 23, 24, 0, 0, 1, 0
NOTE, 5, 0, 1, 2, 1, 0, 1
NOTE, 5, 1, 8, 0, 0, 1, 0
NOTE, 5, 1, 4, 3, 1, 1, 1
NOTE, 5, 3, 8, 0, 0, 1, 0
NOTE, 5, 7, 16, 0, 1, 0, 0
NOTE, 5, 1, 2, 1, 0, 0, 1
NOTE, 5, 9, 16, 0, 0, 1, 0
NOTE, 5, 5, 8, 1, 1, 0, 0
NOTE, 5, 11, 16, 0, 0, 1, 0
NOTE, 5, 3, 4, 1, 1, 0, 1
NOTE, 5, 7, 8, 0, 0, 1, 0
NOTE, 6, 0, 1, 2, 0, 0, 1
NOTE, 6, 1, 8, 0, 0, 1, 0
NOTE, 6, 1, 4, 3, 1, 1, 1
NOTE, 6, 3, 8, 1, 0, 0, 0
NOTE, 6, 7, 16, 0, 1, 0, 0
NOTE, 6, 1, 2, 0, 0, 2, 1
NOTE, 6, 9, 16, 0, 1, 0, 0
NOTE, 6, 5, 8, 1, 0, 0, 1
NOTE, 6, 11, 16, 0, 1, 0, 0
NOTE, 6, 3, 4, 1, 0, 3, 1
NOTE, 6, 7, 8, 0, 1, 0, 0
NOTE, 7, 0, 1, 2, 0, 0, 1
NOTE, 7, 1, 8, 0, 0, 1, 0
NOTE, 7, 1, 4, 3, 1, 1, 1
NOTE, 7, 3, 8, 0, 1, 0, 0
NOTE, 7, 7, 16, 0, 0, 1, 0
NOTE, 7, 1, 2, 1, 0, 0, 2
NOTE, 7, 9, 16, 0, 1, 0, 0
NOTE, 7, 5, 8, 1, 0, 1, 0
NOTE, 7, 11, 16, 0, 1, 0, 0
NOTE, 7, 3, 4, 1, 0, 1, 3
NOTE, 7, 7, 8, 0, 1, 0, 0
NOTE, 8, 0, 1, 1, 2, 0, 0
NOTE, 8, 1, 8, 0, 0, 1, 1
NOTE, 8, 1, 4, 1, 3, 0, 1
NOTE, 8, 3, 8, 0, 0, 1, 0
NOTE, 8, 7, 16, 0, 1, 0, 0
NOTE, 8, 1, 2, 1, 0, 0, 2
NOTE, 8, 9, 16, 0, 0, 1, 0
NOTE, 8, 5, 8, 1, 1, 0, 0
NOTE, 8, 11, 16, 0, 0, 1, 0
NOTE, 8, 3, 4, 1, 1, 0, 3
NOTE, 8, 7, 8, 0, 1, 1, 0
NOTE, 9, 0, 1, 1, 0, 1, 1
NOTE, 9, 1, 8, 0, 1, 0, 1
NOTE, 9, 1, 4, 1, 1, 1, 0
NOTE, 9, 3, 8, 1, 0, 1, 1
NOTE, 9, 5, 8, 1, 1, 0, 1
NOTE, 9, 7, 8, 1, 1, 1, 1
NOTE, 10, 1, 8, 0, 1, 1, 1
NOTE, 10, 3, 8, 1, 1, 1, 1
NOTE, 10, 5, 8, 1, 1, 1, 0
NOTE, 10, 3, 4, 1, 0, 0, 1
NOTE, 10, 7, 8, 0, 1, 1, 0
NOTE, 11, 0, 1, 1, 0, 1, 1
NOTE, 11, 1, 8, 0, 1, 0, 1
NOTE, 11, 1, 4, 1, 1, 1, 0
NOTE, 11, 3, 8, 1, 1, 1, 1
NOTE, 11, 5, 8, 1, 0, 1, 1
NOTE, 11, 7, 8, 1, 1, 1, 1
NOTE, 12, 1, 8, 1, 1, 1, 0
NOTE, 12, 3, 8, 1, 1, 1, 1
NOTE, 12, 5, 8, 1, 1, 0, 1
NOTE, 13, 0, 1, 1, 0, 1, 1
NOTE, 13, 1, 8, 0, 1, 0, 0
NOTE, 13, 1, 4, 1, 0, 0, 1
NOTE, 13, 3, 8, 0, 0, 1, 0
NOTE, 13, 1, 2, 1, 1, 0, 0
NOTE, 13, 5, 8, 0, 0, 0, 1
NOTE, 13, 3, 4, 0, 1, 1, 0
NOTE, 13, 7, 8, 1, 0, 0, 0
NOTE, 14, 0, 1, 0, 0, 1, 1
NOTE, 14, 1, 8, 0, 1, 0, 0
NOTE, 14, 1, 4, 1, 0, 0, 1
NOTE, 14, 3, 8, 0, 0, 1, 0
NOTE, 14, 1, 2, 1, 1, 0, 0
NOTE, 14, 5, 8, 0, 0, 1, 0
NOTE, 14, 3, 4, 0, 1, 0, 1
NOTE, 14, 7, 8, 1, 0, 0, 0
NOTE, 15, 0, 1, 0, 1, 1, 0
NOTE, 15, 1, 8, 0, 0, 0, 1
NOTE, 15, 1, 4, 1, 0, 1, 0
NOTE, 15, 3, 8, 0, 1, 0, 0
NOTE, 15, 1, 2, 1, 0, 0, 1
NOTE, 15, 5, 8, 0, 0, 1, 0
NOTE, 15, 3, 4, 1, 1, 0, 0
NOTE, 15, 7, 8, 0, 0, 0, 1
NOTE, 15, 11, 12, 0, 0, 1, 0
NOTE, 15, 23, 24, 0, 1, 0, 0
NOTE, 16, 0, 1, 2, 0, 0, 1
NOTE, 16, 1, 8, 0, 0, 1, 0
NOTE, 16, 1, 4, 0, 1, 0, 1
NOTE, 16, 3, 8, 3, 0, 2, 0
NOTE, 16, 1, 2, 1, 0, 0, 1
