BPM, 211.00
OFFSET, -0.283
KeyMode: 4
SPEED, 1.0
SPEED, 68, 3, 4, 1
SPEED, 69, 1, 2, 1
SPEED, 77, 1, 2, 1
NOTE, 1, 0, 1, 1, 0, 0, 1
NOTE, 1, 1, 8, 1, 0, 0, 1
NOTE, 2, 1, 2, 0, 0, 0, 1
NOTE, 2, 5, 8, 0, 0, 0, 1
NOTE, 2, 3, 4, 2, 0, 0, 0
NOTE, 3, 0, 1, 0, 0, 1, 1
NOTE, 3, 1, 8, 0, 1, 0, 0
NOTE, 3, 1, 4, 0, 0, 1, 0
NOTE, 3, 1, 2, 3, 1, 0, 1
NOTE, 3, 3, 4, 1, 0, 0, 0
NOTE, 3, 7, 8, 0, 0, 1, 0
NOTE, 4, 0, 1, 2, 0, 1, 0
NOTE, 4, 1, 8, 0, 1, 0, 0
NOTE, 4, 1, 4, 0, 0, 0, 1
NOTE, 4, 3, 8, 0, 0, 1, 0
NOTE, 4, 1, 2, 3, 1, 0, 2
NOTE, 4, 5, 8, 0, 0, 1, 0
NOTE, 4, 3, 4, 1, 0, 0, 0
NOTE, 4, 7, 8, 0, 1, 0, 0
NOTE, 5, 0, 1, 1, 0, 2, 3
NOTE, 5, 1, 8, 0, 0, 0, 1
NOTE, 5, 1, 4, 0, 1, 0, 0
NOTE, 5, 1, 2, 1, 0, 3, 1
NOTE, 5, 5, 8, 0, 1, 0, 0
NOTE, 5, 7, 8, 0, 0, 1, 0
NOTE, 6, 0, 1, 0, 0, 0, 1
NOTE, 6, 1, 8, 0, 1, 0, 0
NOTE, 6, 1, 4, 1, 0, 1, 0
NOTE, 6, 1, 2, 0, 1, 0, 1
NOTE, 6, 5, 8, 1, 0, 0, 0
NOTE, 7, 0, 1, 1, 0, 0, 2
NOTE, 7, 1, 8, 0, 1, 0, 0
NOTE, 7, 1, 4, 0, 0, 1, 0
NOTE, 7, 1, 2, 1, 1, 0, 3
NOTE, 7, 3, 4, 0, 1, 0, 0
NOTE, 7, 7, 8, 0, 0, 1, 0
NOTE, 8, 0, 1, 2, 0, 1, 0
NOTE, 8, 1, 8, 0, 1, 0, 0
NOTE, 8, 1, 4, 0, 0, 0, 1
NOTE, 8, 3, 8, 0, 0, 1, 0
NOTE, 8, 1, 2, 3, 1, 0, 2
NOTE, 8, 5, 8, 0, 0, 1, 0
NOTE, 8, 3, 4, 1, 0, 0, 0
NOTE, 9, 0, 1, 1, 2, 0, 3
NOTE, 9, 1, 8, 0, 0, 0, 1
NOTE, 9, 1, 4, 1, 0, 0, 0
NOTE, 9, 1, 2, 0, 0, 1, 0
NOTE, 9, 5, 8, 0, 0, 0, 1
NOTE, 9, 3, 4, 1, 0, 0, 0
NOTE, 10, 0, 1, 0, 3, 2, 2
