BPM, 200.00
OFFSET, -4.882
KeyMode: 4
SPEED, 1.00
SPEED, 9, 0, 1, 1.00
SPEED, 17, 0, 1, 1.00
SPEED, 37, 0, 1, 1.00
SPEED, 69, 0, 1, 1.00
SPEED, 77, 0, 1, 1.00
SPEED, 100, 0, 1, -1.50
SPEED, 100, 1, 4, -2.95
SPEED, 100, 13, 16, 3.00
SPEED, 100, 7, 8, 1.50
SPEED, 100, 15, 16, 0.50
SPEED, 105, 9, 16, 0.60
SPEED, 105, 5, 8, 0.65
SPEED, 105, 11, 16, 0.70
SPEED, 105, 3, 4, 0.75
SPEED, 105, 13, 16, 0.80
SPEED, 105, 7, 8, 0.85
SPEED, 105, 15, 16, 0.90
SPEED, 106, 0, 1, 0.95
SPEED, 106, 1, 16, 1.00
SPEED, 106, 1, 8, 1.05
SPEED, 106, 3, 16, 1.10
SPEED, 106, 1, 4, 1.15
SPEED, 109, 0, 1, 3.00
SPEED, 109, 1, 4, 2.00
SPEED, 109, 5, 16, 0.00
SPEED, 109, 7, 16, 1.00
SPEED, 113, 5, 8, 1.30
SPEED, 114, 17, 24, 1.00
SPEED, 133, 0, 1, 1.00
SPEED, 171, 0, 1, 1.00
SPEED, 173, 0, 1, 1.00
SPEED, 187, 0, 1, 1.00
SPEED, 189, 0, 1, 1.00
SPEED, 201, 0, 1, 1.00
SPEED, 229, 0, 1, 1.00
SPEED, 230, 0, 1, 1.00
SPEED, 231, 0, 1, 1.00
SPEED, 232, 0, 1, 1.00
SPEED, 233, 0, 1, 1.00
NOTE, 0, 1, 2, 0, 0, 0, 1
NOTE, 0, 5, 8, 1, 0, 0, 0
NOTE, 0, 3, 4, 0, 0, 1, 0
NOTE, 0, 7, 8, 0, 1, 0, 0
NOTE, 1, 0, 1, 1, 0, 0, 1
NOTE, 1, 1, 8, 0, 0, 1, 0
NOTE, 1, 1, 4, 0, 1, 0, 1
NOTE, 1, 3, 8, 0, 0, 1, 0
NOTE, 1, 1, 2, 1, 0, 0, 0
NOTE, 1, 5, 8, 0, 1, 0, 0
NOTE, 1, 3, 4, 0, 0, 1, 0
NOTE, 1, 7, 8, 0, 1, 0, 0
NOTE, 2, 0, 1, 2, 0, 0, 1
NOTE, 2, 1, 8, 0, 1, 0, 0
NOTE, 2, 1, 4, 3, 0, 1, 0
NOTE, 2, 3, 8, 0, 1, 0, 0
NOTE, 2, 1, 2, 0, 0, 0, 1
NOTE, 2, 5, 8, 0, 0, 1, 0
NOTE, 2, 3, 4, 0, 1, 0, 0
NOTE, 2, 7, 8, 0, 0, 0, 1
NOTE, 3, 0, 1, 1, 0, 2, 0
NOTE, 3, 1, 8, 0, 1, 0, 0
NOTE, 3, 1, 4, 2, 0, 3, 1
NOTE, 3, 3, 8, 0, 1, 0, 0
NOTE, 3, 1, 2, 3, 0, 1, 2
NOTE, 3, 5, 8, 0, 1, 0, 0
NOTE, 3, 3, 4, 1, 0, 2, 3
NOTE, 3, 7, 8, 0, 1, 0, 0
NOTE, 4, 0, 1, 2, 0, 3, 1
NOTE, 4, 1, 8, 0, 0, 1, 0
