BPM, 176.00
OFFSET, -0.008
KeyMode: 4
SPEED, 1.00
SPEED, 13, 0, 1, 1.50
SPEED, 13, 1, 16, 0.50
SPEED, 13, 1, 8, 1.00
SPEED, 13, 1, 4, 1.50
SPEED, 13, 5, 16, 0.50
SPEED, 13, 3, 8, 1.00
SPEED, 13, 1, 2, 1.50
SPEED, 13, 9, 16, 0.50
SPEED, 13, 5, 8, 1.00
SPEED, 21, 5, 8, 1.50
SPEED, 21, 21, 32, 0.50
SPEED, 21, 11, 16, 1.00
SPEED, 21, 3, 4, 1.50
SPEED, 21, 25, 32, 0.50
SPEED, 21, 13, 16, 1.00
SPEED, 21, 7, 8, 1.50
SPEED, 21, 29, 32, 0.50
SPEED, 21, 15, 16, 1.00
SPEED, 22, 1, 4, 2.00
SPEED, 22, 5, 16, 0.50
SPEED, 22, 7, 16, 1.00
SPEED, 25, 5, 8, 1.50
SPEED, 25, 21, 32, 0.50
SPEED, 25, 11, 16, 1.00
SPEED, 25, 3, 4, 1.50
SPEED, 25, 25, 32, 0.50
SPEED, 25, 13, 16, 1.00
SPEED, 25, 7, 8, 1.50
SPEED, 25, 29, 32, 0.50
SPEED, 25, 15, 16, 1.00
SPEED, 26, 1, 4, 2.00
SPEED, 26, 5, 16, 0.50
SPEED, 26, 7, 16, 1.00
SPEED, 37, 5, 8, 2.00
SPEED, 37, 21, 32, 0.50
SPEED, 37, 23, 32, 1.00
SPEED, 37, 3, 4, 2.00
SPEED, 37, 25, 32, 0.50
SPEED, 37, 27, 32, 1.00
SPEED, 37, 7, 8, 2.00
SPEED, 37, 29, 32, 0.50
SPEED, 37, 31, 32, 1.00
SPEED, 38, 0, 1, 1.00
SPEED, 54, 0, 1, 1.00
SPEED, 64, 0, 1, 1.50
SPEED, 64, 1, 16, 0.50
SPEED, 64, 1, 8, 1.00
SPEED, 64, 1, 4, 1.50
SPEED, 64, 5, 16, 0.50
SPEED, 64, 3, 8, 1.00
SPEED, 64, 1, 2, 1.50
SPEED, 64, 9, 16, 0.50
SPEED, 64, 5, 8, 1.00
SPEED, 64, 3, 4, 1.50
SPEED, 64, 13, 16, 0.50
SPEED, 64, 7, 8, 1.00
SPEED, 65, 0, 1, 1.50
SPEED, 65, 1, 16, 0.50
SPEED, 65, 1, 8, 1.00
SPEED, 65, 1, 4, 1.50
SPEED, 65, 5, 16, 0.50
SPEED, 65, 3, 8, 1.00
NOTE, 1, 0, 1, 1, 0, 0, 1
NOTE, 1, 1, 8, 0, 0, 1, 0
NOTE, 1, 1, 4, 1, 0, 0, 0
NOTE, 1, 3, 8, 0, 1, 0, 1
NOTE, 1, 5, 8, 1, 0, 0, 0
NOTE, 1, 3, 4, 0, 0, 1, 0
NOTE, 1, 7, 8, 0, 1, 0, 0
NOTE, 2, 0, 1, 1, 0, 0, 1
NOTE, 2, 1, 8, 0, 0, 1, 0
NOTE, 2, 1, 4, 1, 0, 0, 0
NOTE, 2, 3, 8, 0, 1, 0, 1
NOTE, 2, 5, 8, 1, 0, 0, 0
NOTE, 2, 3, 4, 0, 0, 0, 1
NOTE, 2, 7, 8, 0, 0, 1, 0
NOTE, 3, 0, 1, 2, 1, 0, 0
NOTE, 3, 1, 8, 0, 0, 0, 2
NOTE, 3, 1, 4, 0, 1, 1, 3
NOTE, 3, 3, 8, 0, 0, 2, 0
NOTE, 3, 1, 2, 0, 1, 3, 1
NOTE, 3, 5, 8, 0, 2, 0, 0
NOTE, 3, 3, 4, 3, 3, 1, 1
NOTE, 3, 7, 8, 2, 0, 0, 0
NOTE, 4, 0, 1, 3, 2, 1, 0
NOTE, 4, 1, 16, 0, 3, 0, 0
NOTE, 4, 1, 8, 0, 2, 0, 0
NOTE, 4, 1, 4, 1, 3, 2, 1
NOTE, 4, 5, 16, 0, 0, 3, 0
NOTE, 4, 3, 8, 0, 0, 2, 0
NOTE, 4, 1, 2, 1, 2, 3, 0
NOTE, 4, 9, 16, 0, 3, 0, 0
NOTE, 4, 5, 8, 0, 1, 1, 0
NOTE, 4, 11, 16, 0, 0, 0, 1
NOTE, 4, 3, 4, 1, 1, 0, 0
NOTE, 4, 13, 16, 0, 0, 1, 1
NOTE, 4, 7, 8, 1, 1, 0, 0
NOTE, 4, 15, 16, 0, 0, 1, 0
NOTE, 5, 0, 1, 2, 1, 0, 1
NOTE, 5, 1, 8, 0, 2, 2, 0
NOTE, 5, 3, 16, 3, 3, 0, 0
NOTE, 5, 1, 4, 1, 2, 3, 1
NOTE, 5, 3, 8, 0, 0, 2, 2
NOTE, 5, 7, 16, 0, 3, 0, 0
NOTE, 5, 1, 2, 1, 1, 0, 0
NOTE, 5, 9, 16, 0, 0, 3, 3
NOTE, 5, 5, 8, 0, 0, 2, 2
NOTE, 5, 11, 16, 0, 0, 3, 0
