BPM, 168.00
OFFSET, -0.714
KeyMode: 4
SPEED, 1.0
NOTE, 0, 9, 10, 0, 0, 0, 1
NOTE, 0, 61, 64, 0, 0, 1, 0
NOTE, 1, 0, 1, 2, 1, 0, 0
NOTE, 1, 1, 4, 0, 0, 0, 2
NOTE, 1, 3, 8, 0, 2, 1, 3
NOTE, 1, 5, 8, 0, 3, 2, 1
NOTE, 2, 0, 1, 3, 1, 3, 2
NOTE, 2, 1, 8, 0, 0, 1, 0
NOTE, 2, 1, 4, 2, 0, 0, 0
NOTE, 2, 3, 8, 3, 1, 2, 0
NOTE, 2, 5, 8, 2, 0, 3, 3
NOTE, 3, 1, 2, 3, 0, 1, 1
NOTE, 3, 9, 16, 0, 1, 0, 0
NOTE, 3, 5, 8, 0, 0, 0, 1
NOTE, 3, 11, 16, 0, 0, 1, 0
NOTE, 3, 3, 4, 1, 1, 0, 1
NOTE, 3, 13, 16, 0, 0, 1, 0
NOTE, 3, 7, 8, 0, 1, 0, 0
NOTE, 3, 15, 16, 1, 0, 0, 0
NOTE, 4, 0, 1, 0, 1, 1, 1
NOTE, 4, 1, 8, 0, 0, 1, 0
NOTE, 4, 1, 4, 1, 1, 0, 1
NOTE, 4, 3, 8, 1, 2, 0, 0
NOTE, 4, 1, 2, 0, 3, 1, 1
NOTE, 4, 5, 8, 0, 0, 2, 0
NOTE, 4, 3, 4, 1, 1, 3, 1
NOTE, 4, 7, 8, 2, 1, 0, 0
NOTE, 5, 0, 1, 0, 0, 1, 1
NOTE, 5, 1, 8, 0, 1, 0, 0
NOTE, 5, 1, 4, 0, 1, 1, 1
NOTE, 5, 3, 8, 0, 0, 1, 0
NOTE, 5, 1, 2, 3, 1, 0, 1
NOTE, 5, 5, 8, 0, 0, 0, 1
NOTE, 5, 11, 16, 0, 0, 1, 0
NOTE, 5, 3, 4, 1, 1, 0, 1
NOTE, 5, 13, 16, 0, 0, 1, 0
NOTE, 5, 7, 8, 0, 1, 0, 0
